policy,step,q_R_x,q_R_y,q_R_z,d_HR,d_RL,theta_HR,theta_RL,snr_HR,snr_RL,rate_HR,rate_RL,rate_e2e,reward,constraint_violation
midpoint,51,650.0,500.0,500.0,522.0153254455275,427.20018726587654,1.2793395323170296,1.2120256565243244,71.56964544382258,247.99912182015754,6181294.316315519,7959996.843923752,3090647.1581577593,2.018756771860878,1
midpoint,52,650.0,500.0,500.0,522.0153254455275,427.20018726587654,1.2793395323170296,1.2120256565243244,71.56964544382258,247.99912182015754,6181294.316315519,7959996.843923752,3090647.1581577593,2.018756771860878,1
midpoint,53,650.0,500.0,500.0,522.0153254455275,427.20018726587654,1.2793395323170296,1.2120256565243244,71.56964544382258,247.99912182015754,6181294.316315519,7959996.843923752,3090647.1581577593,2.018756771860878,1
midpoint,54,650.0,500.0,500.0,522.0153254455275,427.20018726587654,1.2793395323170296,1.2120256565243244,71.56964544382258,247.99912182015754,6181294.316315519,7959996.843923752,3090647.1581577593,2.018756771860878,1
midpoint,55,650.0,500.0,500.0,522.0153254455275,427.20018726587654,1.2793395323170296,1.2120256565243244,71.56964544382258,247.99912182015754,6181294.316315519,7959996.843923752,3090647.1581577593,2.018756771860878,1
midpoint,56,650.0,500.0,500.0,522.0153254455275,427.20018726587654,1.2793395323170296,1.2120256565243244,71.56964544382258,247.99912182015754,6181294.316315519,7959996.843923752,3090647.1581577593,2.018756771860878,1
midpoint,57,650.0,500.0,500.0,522.0153254455275,427.20018726587654,1.2793395323170296,1.2120256565243244,71.56964544382258,247.99912182015754,6181294.316315519,7959996.843923752,3090647.1581577593,2.018756771860878,1
midpoint,58,650.0,500.0,500.0,522.0153254455275,427.20018726587654,1.2793395323170296,1.2120256565243244,71.56964544382258,247.99912182015754,6181294.316315519,7959996.843923752,3090647.1581577593,2.018756771860878,1
midpoint,59,650.0,500.0,500.0,522.0153254455275,427.20018726587654,1.2793395323170296,1.2120256565243244,71.56964544382258,247.99912182015754,6181294.316315519,7959996.843923752,3090647.1581577593,2.018756771860878,1
midpoint,60,650.0,500.0,500.0,522.0153254455275,427.20018726587654,1.2793395323170296,1.2120256565243244,71.56964544382258,247.99912182015754,6181294.316315519,7959996.843923752,3090647.1581577593,2.018756771860878,1
midpoint,61,650.0,500.0,500.0,522.0153254455275,427.20018726587654,1.2793395323170296,1.2120256565243244,71.56964544382258,247.99912182015754,6181294.316315519,7959996.843923752,3090647.1581577593,2.018756771860878,1
midpoint,62,650.0,500.0,500.0,522.0153254455275,427.20018726587654,1.2793395323170296,1.2120256565243244,71.56964544382258,247.99912182015754,6181294.316315519,7959996.843923752,3090647.1581577593,2.018756771860878,1
midpoint,63,650.0,500.0,500.0,522.0153254455275,427.20018726587654,1.2793395323170296,1.2120256565243244,71.56964544382258,247.99912182015754,6181294.316315519,7959996.843923752,3090647.1581577593,2.018756771860878,1
midpoint,64,650.0,500.0,500.0,522.0153254455275,427.20018726587654,1.2793395323170296,1.2120256565243244,71.56964544382258,247.99912182015754,6181294.316315519,7959996.843923752,3090647.1581577593,2.018756771860878,1
midpoint,65,650.0,500.0,500.0,522.0153254455275,427.20018726587654,1.2793395323170296,1.2120256565243244,71.56964544382258,247.99912182015754,6181294.316315519,7959996.843923752,3090647.1581577593,2.018756771860878,1
midpoint,66,650.0,500.0,500.0,522.0153254455275,427.20018726587654,1.2793395323170296,1.2120256565243244,71.56964544382258,247.99912182015754,6181294.316315519,7959996.843923752,3090647.1581577593,2.018756771860878,1
midpoint,67,650.0,500.0,500.0,522.0153254455275,427.20018726587654,1.2793395323170296,1.2120256565243244,71.56964544382258,247.99912182015754,6181294.316315519,7959996.843923752,3090647.1581577593,2.018756771860878,1
midpoint,68,650.0,500.0,500.0,522.0153254455275,427.20018726587654,1.2793395323170296,1.2120256565243244,71.56964544382258,247.99912182015754,6181294.316315519,7959996.843923752,3090647.1581577593,2.018756771860878,1
midpoint,69,650.0,500.0,500.0,522.0153254455275,427.20018726587654,1.2793395323170296,1.2120256565243244,71.56964544382258,247.99912182015754,6181294.316315519,7959996.843923752,3090647.1581577593,2.018756771860878,1
midpoint,70,650.0,500.0,500.0,522.0153254455275,427.20018726587654,1.2793395323170296,1.2120256565243244,71.56964544382258,247.99912182015754,6181294.316315519,7959996.843923752,3090647.1581577593,2.018756771860878,1
midpoint,71,650.0,500.0,500.0,522.0153254455275,427.20018726587654,1.2793395323170296,1.2120256565243244,71.56964544382258,247.99912182015754,6181294.316315519,7959996.843923752,3090647.1581577593,2.018756771860878,1
midpoint,72,650.0,500.0,500.0,522.0153254455275,427.20018726587654,1.2793395323170296,1.2120256565243244,71.56964544382258,247.99912182015754,6181294.316315519,7959996.843923752,3090647.1581577593,2.018756771860878,1
midpoint,73,650.0,500.0,500.0,522.0153254455275,427.20018726587654,1.2793395323170296,1.2120256565243244,71.56964544382258,247.99912182015754,6181294.316315519,7959996.843923752,3090647.1581577593,2.018756771860878,1
midpoint,74,650.0,500.0,500.0,522.0153254455275,427.20018726587654,1.2793395323170296,1.2120256565243244,71.56964544382258,247.99912182015754,6181294.316315519,7959996.843923752,3090647.1581577593,2.018756771860878,1
midpoint,75,650.0,500.0,500.0,522.0153254455275,427.20018726587654,1.2793395323170296,1.2120256565243244,71.56964544382258,247.99912182015754,6181294.316315519,7959996.843923752,3090647.1581577593,2.018756771860878,1
midpoint,76,650.0,500.0,500.0,522.0153254455275,427.20018726587654,1.2793395323170296,1.2120256565243244,71.56964544382258,247.99912182015754,6181294.316315519,7959996.843923752,3090647.1581577593,2.018756771860878,1
midpoint,77,650.0,500.0,500.0,522.0153254455275,427.20018726587654,1.2793395323170296,1.2120256565243244,71.56964544382258,247.99912182015754,6181294.316315519,7959996.843923752,3090647.1581577593,2.018756771860878,1
midpoint,78,650.0,500.0,500.0,522.0153254455275,427.20018726587654,1.2793395323170296,1.2120256565243244,71.56964544382258,247.99912182015754,6181294.316315519,7959996.843923752,3090647.1581577593,2.018756771860878,1
midpoint,79,650.0,500.0,500.0,522.0153254455275,427.20018726587654,1.2793395323170296,1.2120256565243244,71.56964544382258,247.99912182015754,6181294.316315519,7959996.843923752,3090647.1581577593,2.018756771860878,1
midpoint,80,650.0,500.0,500.0,522.0153254455275,427.20018726587654,1.2793395323170296,1.2120256565243244,71.56964544382258,247.99912182015754,6181294.316315519,7959996.843923752,3090647.1581577593,2.018756771860878,1
midpoint,81,650.0,500.0,500.0,522.0153254455275,427.20018726587654,1.2793395323170296,1.2120256565243244,71.56964544382258,247.99912182015754,6181294.316315519,7959996.843923752,3090647.1581577593,2.018756771860878,1
midpoint,82,650.0,500.0,500.0,522.0153254455275,427.20018726587654,1.2793395323170296,1.2120256565243244,71.56964544382258,247.99912182015754,6181294.316315519,7959996.843923752,3090647.1581577593,2.018756771860878,1
midpoint,83,650.0,500.0,500.0,522.0153254455275,427.20018726587654,1.2793395323170296,1.2120256565243244,71.56964544382258,247.99912182015754,6181294.316315519,7959996.843923752,3090647.1581577593,2.018756771860878,1
midpoint,84,650.0,500.0,500.0,522.0153254455275,427.20018726587654,1.2793395323170296,1.2120256565243244,71.56964544382258,247.99912182015754,6181294.316315519,7959996.843923752,3090647.1581577593,2.018756771860878,1
midpoint,85,650.0,500.0,500.0,522.0153254455275,427.20018726587654,1.2793395323170296,1.2120256565243244,71.56964544382258,247.99912182015754,6181294.316315519,7959996.843923752,3090647.1581577593,2.018756771860878,1
midpoint,86,650.0,500.0,500.0,522.0153254455275,427.20018726587654,1.2793395323170296,1.2120256565243244,71.56964544382258,247.99912182015754,6181294.316315519,7959996.843923752,3090647.1581577593,2.018756771860878,1
midpoint,87,650.0,500.0,500.0,522.0153254455275,427.20018726587654,1.2793395323170296,1.2120256565243244,71.56964544382258,247.99912182015754,6181294.316315519,7959996.843923752,3090647.1581577593,2.018756771860878,1
midpoint,88,650.0,500.0,500.0,522.0153254455275,427.20018726587654,1.2793395323170296,1.2120256565243244,71.56964544382258,247.99912182015754,6181294.316315519,7959996.843923752,3090647.1581577593,2.018756771860878,1
midpoint,89,650.0,500.0,500.0,522.0153254455275,427.20018726587654,1.2793395323170296,1.2120256565243244,71.56964544382258,247.99912182015754,6181294.316315519,7959996.843923752,3090647.1581577593,2.018756771860878,1
midpoint,90,650.0,500.0,500.0,522.0153254455275,427.20018726587654,1.2793395323170296,1.2120256565243244,71.56964544382258,247.99912182015754,6181294.316315519,7959996.843923752,3090647.1581577593,2.018756771860878,1
midpoint,91,650.0,500.0,500.0,522.0153254455275,427.20018726587654,1.2793395323170296,1.2120256565243244,71.56964544382258,247.99912182015754,6181294.316315519,7959996.843923752,3090647.1581577593,2.018756771860878,1
midpoint,92,650.0,500.0,500.0,522.0153254455275,427.20018726587654,1.2793395323170296,1.2120256565243244,71.56964544382258,247.99912182015754,6181294.316315519,7959996.843923752,3090647.1581577593,2.018756771860878,1
midpoint,93,650.0,500.0,500.0,522.0153254455275,427.20018726587654,1.2793395323170296,1.2120256565243244,71.56964544382258,247.99912182015754,6181294.316315519,7959996.843923752,3090647.1581577593,2.018756771860878,1
midpoint,94,650.0,500.0,500.0,522.0153254455275,427.20018726587654,1.2793395323170296,1.2120256565243244,71.56964544382258,247.99912182015754,6181294.316315519,7959996.843923752,3090647.1581577593,2.018756771860878,1
midpoint,95,650.0,500.0,500.0,522.0153254455275,427.20018726587654,1.2793395323170296,1.2120256565243244,71.56964544382258,247.99912182015754,6181294.316315519,7959996.843923752,3090647.1581577593,2.018756771860878,1
midpoint,96,650.0,500.0,500.0,522.0153254455275,427.20018726587654,1.2793395323170296,1.2120256565243244,71.56964544382258,247.99912182015754,6181294.316315519,7959996.843923752,3090647.1581577593,2.018756771860878,1
midpoint,97,650.0,500.0,500.0,522.0153254455275,427.20018726587654,1.2793395323170296,1.2120256565243244,71.56964544382258,247.99912182015754,6181294.316315519,7959996.843923752,3090647.1581577593,2.018756771860878,1
midpoint,98,650.0,500.0,500.0,522.0153254455275,427.20018726587654,1.2793395323170296,1.2120256565243244,71.56964544382258,247.99912182015754,6181294.316315519,7959996.843923752,3090647.1581577593,2.018756771860878,1
midpoint,99,650.0,500.0,500.0,522.0153254455275,427.20018726587654,1.2793395323170296,1.2120256565243244,71.56964544382258,247.99912182015754,6181294.316315519,7959996.843923752,3090647.1581577593,2.018756771860878,1
midpoint,100,650.0,500.0,500.0,522.0153254455275,427.20018726587654,1.2793395323170296,1.2120256565243244,71.56964544382258,247.99912182015754,6181294.316315519,7959996.843923752,3090647.1581577593,2.018756771860878,1
